a,b,opcode,faulty_result,fault_type
2604353078,2511174699,1,2435400738,2
639421772,3338519181,2,236765196,1
4239768313,1360147362,2,1074836096,1
159595283,2161910785,4,2313109267,2
2157855745,1248544660,0,3414789013,1
1343978400,68422408,4,1416589448,1
1353060257,265614623,3,3740467135,1
1905105379,3067285101,1,2998569846,1
742327640,2760194121,2,604045384,1
3118490227,2665910333,4,2564816945,2
2189939717,1053282173,3,3201277805,1
944071536,4145522926,2,805642336,0
3103254641,2612671031,3,3154115191,0
1487202225,1078409088,1,408793137,0
1254845845,2764545609,1,2789445452,1
3018455143,3930706644,1,3248502163,1
758075226,3806662853,1,1246379669,0
1661887942,1887689697,4,328056359,0
2754426952,4220339959,0,2679799615,0
3773216961,2252696076,2,2151950336,0
1951898088,863811942,0,2815711054,1
1185824653,2934333021,2,111549965,0
490051898,3006112870,2,287670306,0
1867711454,1570918843,0,3455407257,1
2288985104,152307474,0,2441292578,0
1300353947,2033492466,2,3333846413,2
1505291187,630823243,2,26773763,0
2154969088,3744753342,3,1604755134,2
3414185111,3436829337,4,123309582,0
4084368102,1127252870,4,2957119840,1
3294072456,975046004,3,3160379132,1
338934056,2240515083,3,2444967339,1
2434893346,1897469922,4,3761803712,0
3956649175,1578623932,1,3451439387,1
1878910943,2028194289,3,2147479551,0
649258317,4134772972,2,641245196,1
3623165103,2092472825,4,2873918806,1
3605835949,3492061344,3,3603738795,1
694440786,2389688860,2,141317648,1
2109152763,309625636,4,1875091167,0
858355046,2260419085,2,36257796,0
2808410702,470589752,4,3144178550,1
3096391793,1059247486,3,2037144307,2
640925516,4099020008,4,3529616292,0
3824742599,566227779,4,3259433860,0
3084373103,4169252081,3,4292345087,0
1380901796,3401178261,0,487112761,0
2714249795,3767285441,1,3788259011,2
589950790,931236719,4,933883759,2
2420810272,4155628271,4,1744468175,1
968869747,3217931391,1,2045905652,0
3292512904,618579785,0,3911092689,0
2593050677,3562465960,2,3506880544,1
1538184631,516347197,3,445044021,2
2445949987,1062425470,0,3239939745,1
1091691906,3888227535,4,2790408525,1
243660573,1655894469,1,1857550301,2
224510234,1835438554,0,2059948278,1
1587718077,2954591840,1,2407999837,1
3907121873,3890787023,3,4025086687,0
930725230,1453620653,3,3772071873,2
917293421,1429399978,0,2346693399,0
3075040366,3797099204,4,1427785386,0
2533313581,734253399,0,3536000388,1
3412101270,1230401938,1,2181699332,0
2353351192,558482242,0,2911833434,0
655021390,2734890566,0,2215234312,2
3471134877,2701057089,4,4009745629,2
3074208878,2224007689,4,867376743,0
466397495,1304754587,3,1607268799,0
1056921469,3213906047,2,1016090749,1
163274515,2885793368,4,2780490058,1
2291967505,4264758524,1,2339215637,1
827343202,3476713630,1,1662357700,1
1468747183,2033949682,0,3502696865,0
3017070695,2809151566,1,207919129,0
119192334,3284104327,2,52047878,0
3972625625,1245447572,2,1208485008,0
2178881027,1755438033,0,3936416196,1
3660651700,1403672999,3,3686489527,0
4259139835,3587163307,0,3551335846,0
2275254799,987208565,3,3218063231,1
2843152978,3510366370,1,3627753904,0
2281409551,910942572,4,2981129571,0
890686314,1939529191,3,2006900717,1
1243491220,202837272,0,1446328492,0
3852182219,1692320201,1,2159862018,0
3557525672,3920410835,3,3182969211,2
2609219127,3597899948,1,3306286479,1
822636898,528499007,3,285229346,2
4209059061,2000365038,3,4294649343,0
2657381948,1549844408,1,476065336,2
2683561535,1565056954,2,490784314,0
1124454278,3298103433,4,2274418255,1
212334873,2707292226,2,2919233883,2
4256538363,12047105,3,4248297343,1
3132639349,673549136,3,3133000565,0
2519443500,542335296,1,1977108204,0
2124186109,3576706218,1,2842447187,0
1557822393,3963475672,3,2967973217,2
657788750,598768967,4,75854347,1
91971338,78975241,1,12996097,0
104275212,3774258881,3,3874922313,1
1213882768,3879381710,2,1075454084,1
3445135002,2225903113,4,1232339091,1
2523024940,3090153072,0,3727839164,2
3963366104,1657938373,3,1326337181,2
3957895895,1815227864,2,1746936016,0
1528644534,3011032678,4,3898996176,0
2386156060,2906000474,0,997189238,0
2117864444,742365528,3,2118097916,0
1071960447,2539928622,0,3611889069,0
2382983196,2811215439,2,3866735053,2
935813487,699734355,2,562364739,0
2954042976,362276651,2,806553088,1
3873052877,105692428,1,3767360449,0
2897183321,3003681894,0,531041855,2
1488733105,3734439101,3,3737077693,0
3983132378,1099951491,1,2883180887,0
3137333877,2804124750,4,333209127,2
808310624,3189113468,4,2386189596,1
1463148462,1866575838,1,3329724300,2
456417590,3501755041,2,271613984,1
196716823,2019331056,1,2471828967,1
2645478971,4068933861,1,2419445536,2
255694622,3910596818,0,4166291440,0
3375582866,83795721,2,3804672,1
2333520406,942118768,2,151949840,1
2414397471,3611714222,4,1479453361,1
1481165232,720683349,0,2168294149,1
2473782822,3576367786,0,1180296332,2
3948045526,66097927,3,3958568919,0
4036896481,3688566455,4,2873440342,1
985191797,1018489209,4,101465100,0
3016466535,4032998624,4,1135152263,0
743712088,3890175695,4,609485896,2
1646086084,1407705511,2,1107640708,0
3579518634,2527940141,0,1820945623,1
3277964934,832988515,0,4110953449,0
2570014258,1582815676,4,3346569102,0
3636497073,3802904773,2,980103796,2
4075356389,1496307122,3,2079317495,1
2888155224,2203260422,4,796317278,0
1973634027,3212435582,4,3403326357,0
1684952008,1451325869,1,233625627,1
1334304671,1946835432,4,3682436535,2
3394497684,849452389,4,3637662193,1
1536910263,2694928449,3,2041281527,1
706280276,4099931880,4,3729196540,1
2387154972,3188112508,1,3494009760,0
1039444859,3005667942,0,3037955553,1
1219432337,602284359,1,10879233,2
2369710106,861547878,0,3212766590,2
3735686333,4234862328,1,3812568513,1
1817992664,3528700068,1,4267703804,2
1537319863,932976495,0,2470296374,1
2305455634,3894337744,2,2283429936,1
1377050020,3665338548,0,747420744,1
2980799075,1526005173,1,1454793902,0
1105364355,3318946443,2,129343502,2
1001524087,3766025408,3,4227530743,0
3780945602,3505250465,2,3226247296,0
1112415108,682860881,2,33554688,1
1426919850,3554086567,3,2167800579,2
2620915768,4006568157,2,2366177304,1
574950724,4253319419,4,3754003951,1
1014818168,2878634583,3,3893452751,2
1751689168,2444218915,4,4190598643,0
1739241935,1705307083,1,347140,1
2902109273,3933363924,2,2826046544,0
3921421523,3682101942,3,3375898770,2
1181264268,1503741363,3,1609166271,0
952407409,51936006,1,1004334711,2
831973731,1172921739,1,1806543832,1
811349344,2610713143,3,3151787895,0
3727455932,2678801471,3,1099379331,2
3519804067,1281684376,3,3723490233,1
1033838459,2308397075,3,3181338491,0
888764777,2384007708,1,2799724367,1
553611073,3507074210,4,4060086243,2
2517840940,1499541938,0,268513312,2
2978263139,2451977252,2,597853255,2
737956183,1466141102,3,2147473919,0
2413359135,599029063,4,2892801048,1
863549798,268441376,1,863551334,2
3861183692,649842509,0,216058905,0
1528372150,1372362659,3,1541250999,0
2027708401,1440703403,1,587004998,0
2078728695,3486548639,2,1270907031,0
2185847300,1887046112,4,4063456228,0
1255159701,2969639522,4,3956354551,1
3839432393,1568300986,0,1112766083,0
1859390429,2373801498,4,4026359775,2
2574080,1644085699,1,2653455679,1
669910863,361362731,4,847241828,1
885685097,129059599,0,1014744696,0
1925356005,1582134204,0,3507490209,0
3806331589,249813277,4,3959675864,0
1426779050,2420901920,3,3578719146,0
1868032990,2288780816,4,3874219470,2
3200313469,1940108263,3,4158913019,1
2617309752,4081004262,1,4282384126,2
738935128,369635628,0,973303924,2
1045742972,4191056115,1,1149424777,1
4092157159,2256469004,2,1835688155,2
553881410,723690838,0,1277572248,0
4020201695,1658540485,2,1654341701,1
2621466680,3417860247,1,3498573729,0
3873592013,3002739813,1,870852200,0
818748769,2585532468,1,2528184110,1
3972253401,1304316315,1,2668457406,1
835074403,591778118,1,1426852521,2
2573085746,3284935303,1,3688771255,2
1227818898,45444357,2,6619392,1
3426792600,2349200920,4,1078280832,0
1664979910,709789524,2,571212612,1
1671121351,3989291227,3,1976797420,2
1281797016,234127131,1,1100141699,2
338335528,3840097481,3,4109090795,1
237623580,1323724189,2,245385500,1
1306790299,4217103606,2,155189394,1
3600640685,1121661317,4,2478979368,2
3647065266,3571644585,4,226702363,0
4139412205,1927111653,1,2212300552,0
2584660532,3893588176,0,2281848848,2
1130931590,3991363803,0,827328097,0
2702357570,2708343362,1,4288981504,0
3846874826,188696342,4,4000702940,0
2097017337,3960816344,0,3913495761,1
1665776582,4170379505,4,1610657984,2
1916121060,3695793336,3,4269658108,1
1944186343,802421087,2,591521895,1
136305424,4154735855,4,4290504703,0
3777891010,2966666849,4,1375577251,1
386866478,1461041070,0,1847907548,0
2343804439,2594134581,3,2613042743,0
1122952581,2661236285,4,2756683592,2
1475278255,2157685761,4,3614792110,0
2393857565,2261782029,1,132075536,0
2459900453,2539736110,4,2550095407,2
1953592808,1946232808,1,141577736,1
399629615,2505611306,4,2190034181,0
2926760540,1464942510,3,4285792254,0
1219478417,3809848518,4,734359639,2
2629428281,3579892906,3,2485175336,2
2617777208,2004116974,2,335545384,0
4085373159,1859003869,4,4291821055,2
1436350379,2071223286,4,787000413,0
510040892,644950860,3,1048034172,0
2955876448,2446650915,1,509225533,0
2219889160,3780616386,3,3847748298,1
2253001740,1584478652,2,104992798,1
2552361520,2088830969,3,4238473209,0
1171272075,2841385042,3,3990632923,0
1646272964,1415223208,1,914011756,2
3125181556,968632179,2,939795568,0
3995225308,3120253555,0,4294659839,2
4192256755,1147650440,1,2977505647,1
3397132436,2451562532,2,2182881284,0
2169344002,172032788,4,2337116950,2
2208958983,434558259,0,2635202362,1
1245852052,38914308,4,1746137488,1
3367842961,2370593306,0,1376360111,1
1757851601,2879892567,0,3957829591,2
2760346185,728139606,1,2032206579,0
2067913206,3807383237,2,1648364100,1
4152867567,3563125928,2,3556817064,0
4182063346,1473513391,4,2928754525,0
513093437,1027162490,4,598502983,0
756620634,2115270140,0,2871890774,0
1917588452,1966771690,4,125214222,0
1678282696,375779628,2,67141896,0
188306710,960094066,2,154752274,0
2708298306,722262358,1,1986560236,1
4140211949,1351742881,3,4141350893,0
3766226624,473516344,2,1077418496,1
3370540689,4024387295,3,4026490591,0
2966418529,404954416,2,201768,1
914341740,3715895994,4,3942886870,0
3115784307,451276597,1,2740123462,2
614116169,3552335015,4,1356748450,2
1883130336,1377640356,3,1916755940,0
1481363888,1558824889,0,3040188777,0
201133847,2151662592,4,2352796439,2
3009452646,620751177,2,543459904,1
2258745357,3149709431,2,2191556613,0
2848666707,2099770362,2,688062546,1
842878820,2782308939,0,538184256,2
1540263351,2364859417,3,3758026175,0
844079972,4114604266,2,806330464,0
2162838529,1834973146,0,3997811675,0
3818076871,4034297568,1,3759291072,2
260498207,696395603,3,797370207,0
4270417661,870342503,4,3446225306,0
1298233754,1628778946,0,2927012700,0
12989185,3752272063,3,3756471231,0
3031956073,145395985,4,3156077426,1
687630673,156507922,3,704413523,0
3660912308,2208956935,2,2251293189,1
298423587,221016858,1,17305858,2
1067202431,336396584,2,336331112,1
3074556526,458029878,4,322961958,2
3207956606,1541065655,3,4294953983,0
1933361638,478565689,2,268714272,0
4227462391,1818515928,1,1751011023,2
1012898168,3405306005,3,4278180349,0
41889028,2671798846,4,2636006202,1
871045479,2591073332,1,2574792051,1
111384333,889682282,4,870641254,1
1313246108,3431043737,1,2240084355,1
3925500627,1976549867,4,2620760888,0
2722888260,3429057176,0,1848162524,2
4143414509,3479781022,1,663633487,0
2874422870,2928479837,3,2950512223,0
4242246905,760851802,0,708131411,0
2315438100,1880232416,3,4195539444,0
3093299824,2258143757,4,1054607485,1
265420575,1371350947,3,1636771522,2
891489130,1561006522,4,1814829808,1
559866690,1793912789,3,1811869655,0
2480115239,2864725589,3,3151199863,1
3145023606,1345307040,2,270876704,0
1629305794,2028785137,0,435287603,2
2799412813,1772075987,2,547070529,0
1767144402,480721209,4,1979402987,1
2799656525,1425979305,4,3793873380,1
3034741865,3580083882,4,1635893955,0
2929751133,1871861215,3,4021450207,0
426847538,1227905938,3,1500610482,0
1763555282,1673523143,4,1629333442,2
2346136087,447793461,2,177209365,0
536915776,1449697196,1,3382189972,1
516161853,2497348137,0,348127273,2
3442059930,268780320,0,3710840250,0
1512816052,678480208,3,2054946292,0
3808146117,1031960443,2,545403457,0
1467176878,926978926,0,2004080622,2
392730926,2765920329,3,3086784879,0
3462166684,1763483602,4,2806048590,0
1035789179,3917201106,1,1413817513,1
303379748,3230228097,2,70656,0
2223298057,2985317987,0,913648748,0
112818957,1189058957,2,110696719,1
2999092325,2302104082,2,3238658048,1
15983361,114806029,4,103034380,0
992211318,512609597,1,479601721,0
1993627629,1177417612,4,821665889,0
2097015289,3812041926,0,1614106303,1
3807872197,3574846122,3,4160214767,0
1924134885,3151131255,0,780298844,0
2301810194,1206705039,0,3508253089,1
2033215986,3883308750,4,2655452988,0
4093672168,3804909253,1,288762915,0
777537884,3733858493,0,216429081,0
2527811629,2997298789,3,3064953453,1
2985255523,91457290,2,23204354,1
3225100928,274997536,0,3497993120,2
1433945514,3469528221,3,2549927103,1
3407888022,2307110931,4,1100777091,2
2260482061,2846348883,2,2158235649,0
899669355,3936758485,1,1257353886,1
2165787138,3612753582,1,2307984212,1
251652381,3888476879,4,3912929778,1
293882147,84501770,0,378375725,1
3849521866,2654030908,2,2217805832,0
2036907506,1160667530,3,1835990394,1
549761857,3964351704,3,3968841689,1
1008792440,3297383049,3,4255839097,1
1975848427,1526883766,3,2143514111,1
1665923526,1460999086,3,2002779118,0
3732210364,353361194,1,3378849170,0
2245499403,3096952433,4,1027613818,0
1123172741,670192975,3,1743934927,0
2647416891,486945594,0,3134362485,0
3206754942,178932501,0,3387764115,1
2027527153,1822182361,2,1754792849,1
824379234,641071948,2,539304768,1
1335973279,1203347855,4,135816720,1
2087561720,3687669943,3,4293782014,1
3485750943,2927465564,4,1639563971,0
2915811419,1155413897,3,3990878171,0
2762879561,3894623952,3,3970907897,1
3959341271,2831678545,4,1127824518,0
1260466070,102596364,4,1295798426,0
3777810114,1683484104,1,2239439626,2
3145882231,519236925,3,3220373375,0
151837458,3204776062,2,3205356414,2
921010541,484042553,1,436963888,1
265457439,3924555475,0,4190012914,0
1121529733,3155462264,2,17827842,1
769284443,613108553,2,613042505,0
2683481663,353152810,3,2684268351,0
739599192,3275700358,1,4013915102,2
3340373134,3459248796,4,2504654634,2
2100664826,2474490918,1,4189312468,1
966137715,3515593891,3,293737507,2
2543429679,3654455987,2,2442297443,1
2950190687,573115716,1,229591323,1
2079915511,3852154571,0,1637102786,0
4077460198,757652314,4,3726754236,0
349159721,4135772909,1,508337724,1
3981667546,2996811365,1,1051965045,1
3666535093,4022244575,1,3938996182,1
1022433657,573701956,2,540088640,0
3899919568,352914218,4,4252829690,0
1442229675,124768014,1,1385783973,2
1851633116,3445537946,2,1281141912,1
4276056829,3790668483,4,4294931199,2
722398550,662301006,1,2207581192,1
3017373287,2234594314,2,2148627458,1
1534048694,2618198584,4,3210817406,2
1020364665,3693855928,3,4244342777,1
1249165204,1237736851,4,62055175,1
2185178116,2897726041,3,2931813981,1
1842047451,2801589837,2,617105481,0
1823520729,3064211053,3,4273256445,0
3141919350,1698384330,0,8596800,1
1528245686,1251176853,0,2779422539,0
2735151686,41196292,4,2708701538,1
2077385207,882378601,2,814743905,0
3664689844,1140952456,3,3731863476,1
343726376,2526020653,2,336592936,0
3821351111,2539428910,2,2269122564,1
2222449672,239158556,0,2461739300,1
4272400125,345900841,0,323333670,0
2386006044,1127573382,1,3406178454,1
3979610330,2662843965,4,1938018023,0
860792678,3092628592,3,3143624566,0
3119842419,1567726010,2,426836018,0
792376158,2101836282,0,1383975588,2
1787692501,2368009754,3,4021221343,0
3706716345,461857079,2,4168573424,2
1260861334,1614356928,3,1799305174,0
321232678,3678804662,1,937395248,1
1050248061,1851723740,3,2901971801,2
1130452870,1006894968,4,2137172222,0
1062902654,3985473755,4,3537834917,1
3888363215,1022176121,2,616784457,1
4247315706,2965171809,0,1282143897,2
194251031,3505748129,2,983470198,2
1131909510,2825098832,0,3956942678,1
2056018421,2595522613,0,444860469,2
2493155881,1622242753,1,870913128,0
3806688453,3422663832,3,4008047837,0
632453963,3112977011,1,1277573337,1
4129482476,3310360202,3,4151506670,0
660132174,3561717928,1,1376604326,1
1419705769,3502935201,0,1351257249,2
118208782,4080297702,4,4097810408,1
3486957727,355448106,2,84312106,1
358227242,3333813389,3,3623878063,0
1333133214,2624448056,3,3741187006,1
3167725689,1684333512,0,1483392177,2
1696810442,167723283,1,1529087159,0
899729771,3820465863,2,564168771,0
1527504310,1560649146,0,3088153456,0
1645652932,1552061881,0,3196666237,1
1227871122,3659963060,3,3677346742,0
1069235071,3274936454,1,49204229,2
2104358394,4180120818,3,4251842042,1
423960882,3738066621,4,3347808143,0
1112526212,4064912612,3,1112114308,2
1698942922,1420327337,4,3119270259,2
3499468961,1197844878,2,1258662016,1
4253772539,2246385163,3,4293885689,1
4152529135,1690844617,4,2471144742,0
459334966,3132180597,1,1622121665,0
3353892495,902676331,3,4159045615,1
1147529096,3611276462,0,463838262,0
1307804059,1228817810,3,1342162331,1
340057896,2525290541,4,2865348437,2
632774475,3781800130,0,119607309,0
2401039902,112395533,0,2278554379,1
1987706348,201563416,1,1752580308,1
1756240849,3279297670,1,740571223,2
2696946753,2646565947,3,1031749754,2
1816459736,703588691,2,155576656,1
2870567510,2913739355,1,1489339569,2
4050057954,2188632580,1,1861425374,0
967574387,3964712152,4,2516383658,1
155077906,3691201720,1,763054174,1
